user_id,med_active_days,avg_active_days,med_courses_seen,avg_courses_seen,med_materials_seen,avg_materials_seen,favorite_category,subscription_number,renewed,age,is_working
3498,7,7.0,1,1.0,13,13.0,English,1,0,37,0
3712,7,7.0,1,1.0,13,13.0,English,1,0,33,1
4322,7,7.0,1,1.0,13,13.0,Marketing,1,0,18,0
4613,7,7.0,1,1.0,13,13.0,Marketing,1,0,33,0
5152,7,7.0,1,1.0,13,13.0,Computer Science,1,0,18,0
5271,7,7.0,1,1.0,13,13.0,Computer Science,1,0,36,1
6285,7,7.0,1,1.0,13,13.0,English,1,0,23,0
6461,7,7.0,1,1.0,13,13.0,English,1,0,35,1
6533,7,7.0,1,1.0,13,13.0,English,1,0,25,1
7045,7,7.0,1,1.0,13,13.0,Marketing,1,0,32,0
7165,7,7.0,1,1.0,13,13.0,Marketing,1,0,45,1
7573,7,7.0,1,1.0,13,13.0,Marketing,1,0,27,1
7758,7,7.0,1,1.0,13,13.0,Marketing,1,0,47,0
7961,7,7.0,1,1.0,13,13.0,Computer Science,1,0,26,1
8144,7,7.0,1,1.0,13,13.0,Marketing,1,0,29,1
8435,7,7.0,1,1.0,13,13.0,Marketing,1,0,48,0
8779,7,7.0,1,1.0,13,13.0,English,1,0,41,1
9505,7,7.0,1,1.0,13,13.0,English,1,0,38,0
9543,7,7.0,1,1.0,13,13.0,English,1,0,36,1
9727,7,7.0,1,1.0,13,13.0,Marketing,1,0,18,1
9808,7,7.0,1,1.0,13,13.0,English,1,0,39,0
303,8,8.0,2,2.0,13,13.0,English,1,0,31,0
365,8,8.0,2,2.0,13,13.0,Marketing,1,0,34,0
442,8,8.0,2,2.0,13,13.0,English,1,0,18,1
526,8,8.0,2,2.0,13,13.0,Computer Science,1,0,18,1
1078,8,8.0,2,2.0,13,13.0,Marketing,1,0,31,1
1207,8,8.0,2,2.0,13,13.0,English,1,0,19,1
1251,8,8.0,2,2.0,13,13.0,Marketing,1,0,26,0
1410,8,8.0,2,2.0,13,13.0,Computer Science,1,0,23,0
1710,8,8.0,2,2.0,13,13.0,Marketing,1,0,26,1
1800,8,8.0,2,2.0,13,13.0,Marketing,1,0,21,0
2264,8,8.0,2,2.0,13,13.0,Marketing,1,0,27,1
2297,8,8.0,2,2.0,13,13.0,English,1,0,27,0
2694,8,8.0,2,2.0,13,13.0,English,1,0,18,1
2997,8,8.0,2,2.0,13,13.0,English,1,0,36,1
3090,8,8.0,2,2.0,13,13.0,Marketing,1,0,26,1
3180,8,8.0,2,2.0,13,13.0,English,1,0,22,1
3403,8,8.0,2,2.0,13,13.0,Marketing,1,0,30,0
4892,8,8.0,2,2.0,13,13.0,Marketing,1,0,18,1
5079,8,8.0,2,2.0,13,13.0,Marketing,1,0,30,0
5090,8,8.0,2,2.0,13,13.0,Computer Science,1,0,37,0
5199,8,8.0,2,2.0,13,13.0,Marketing,1,0,43,1
5538,8,8.0,2,2.0,13,13.0,Computer Science,1,0,35,1
5684,8,8.0,2,2.0,13,13.0,Marketing,1,0,30,1
5754,8,8.0,2,2.0,13,13.0,Marketing,1,0,37,0
5909,8,8.0,2,2.0,13,13.0,English,1,0,34,0
6272,8,8.0,2,2.0,13,13.0,Computer Science,1,0,20,1
6588,8,8.0,2,2.0,13,13.0,Marketing,1,0,19,0
7153,8,8.0,2,2.0,13,13.0,Marketing,1,0,18,0
7931,8,8.0,2,2.0,13,13.0,Marketing,1,0,23,1
8035,8,8.0,2,2.0,13,13.0,Marketing,1,0,27,1
8505,8,8.0,2,2.0,13,13.0,English,1,0,18,1
8564,8,8.0,2,2.0,13,13.0,English,1,0,21,1
8761,8,8.0,2,2.0,13,13.0,Computer Science,1,0,28,0
9185,8,8.0,2,2.0,13,13.0,English,1,0,31,1
9461,8,8.0,2,2.0,13,13.0,Marketing,1,0,31,0
407,9,9.0,2,2.0,13,13.0,English,1,0,39,1
641,9,9.0,2,2.0,13,13.0,Marketing,1,0,31,1
647,9,9.0,2,2.0,13,13.0,Marketing,1,0,28,1
1080,9,9.0,2,2.0,13,13.0,Marketing,1,0,30,1
1247,9,9.0,2,2.0,13,13.0,Marketing,1,0,18,1
1783,9,9.0,2,2.0,13,13.0,English,1,0,27,0
2062,9,9.0,2,2.0,13,13.0,Computer Science,1,0,30,1
2408,9,9.0,2,2.0,13,13.0,Marketing,1,0,31,0
2532,9,9.0,2,2.0,13,13.0,Computer Science,1,0,26,0
3003,9,9.0,2,2.0,13,13.0,Marketing,1,0,41,1
3251,9,9.0,2,2.0,13,13.0,English,1,0,33,0
3409,9,9.0,2,2.0,13,13.0,Computer Science,1,0,26,1
3430,9,9.0,2,2.0,13,13.0,Computer Science,1,0,29,1
3728,9,9.0,2,2.0,13,13.0,Marketing,1,0,41,0
3897,9,9.0,2,2.0,13,13.0,English,1,0,18,0
4175,9,9.0,2,2.0,13,13.0,Marketing,1,0,39,1
4580,9,9.0,2,2.0,13,13.0,Marketing,1,0,43,0
4776,9,9.0,2,2.0,13,13.0,Marketing,1,0,23,1
4958,9,9.0,2,2.0,13,13.0,English,1,0,18,0
5069,9,9.0,2,2.0,13,13.0,Marketing,1,0,28,0
7306,9,9.0,2,2.0,13,13.0,English,1,0,39,0
8154,9,9.0,2,2.0,13,13.0,Computer Science,1,0,47,1
8925,9,9.0,2,2.0,13,13.0,Computer Science,1,0,18,1
9208,9,9.0,2,2.0,13,13.0,English,1,0,26,0
9830,9,9.0,2,2.0,13,13.0,English,1,0,43,0
732,10,10.0,2,2.0,13,13.0,Computer Science,1,0,38,1
1377,10,10.0,2,2.0,13,13.0,English,1,0,32,1
1704,10,10.0,2,2.0,13,13.0,Computer Science,1,0,24,1
2478,10,10.0,2,2.0,13,13.0,Computer Science,1,0,45,1
3818,10,10.0,2,2.0,13,13.0,Computer Science,1,0,32,0
4905,10,10.0,2,2.0,13,13.0,Marketing,1,0,18,1
5829,10,10.0,2,2.0,13,13.0,Computer Science,1,0,25,0
6084,10,10.0,2,2.0,13,13.0,Computer Science,1,0,41,1
6653,10,10.0,2,2.0,13,13.0,Computer Science,1,0,22,0
7160,10,10.0,2,2.0,13,13.0,Computer Science,1,0,40,1
7375,10,10.0,2,2.0,13,13.0,Computer Science,1,0,19,1
7819,10,10.0,2,2.0,13,13.0,Computer Science,1,0,18,0
9270,10,10.0,2,2.0,13,13.0,Computer Science,1,0,30,1
654,11,11.0,2,2.0,13,13.0,Marketing,1,0,23,1
1965,11,11.0,2,2.0,13,13.0,Marketing,1,0,27,0
3205,11,11.0,2,2.0,13,13.0,Computer Science,1,0,32,1
3939,11,11.0,2,2.0,13,13.0,Marketing,1,0,34,1
5485,11,11.0,2,2.0,13,13.0,Marketing,1,0,35,1
6173,11,11.0,2,2.0,13,13.0,Computer Science,1,0,45,1
7673,11,11.0,2,2.0,13,13.0,Computer Science,1,0,29,1
7895,11,11.0,2,2.0,13,13.0,Computer Science,1,0,36,1
8537,11,11.0,2,2.0,13,13.0,Computer Science,1,0,30,0
8737,11,11.0,2,2.0,13,13.0,Computer Science,1,0,37,0
9559,11,11.0,2,2.0,13,13.0,Computer Science,1,0,37,1
9596,11,11.0,2,2.0,13,13.0,Computer Science,1,0,44,0
130,12,12.0,2,2.0,13,13.0,Computer Science,1,0,29,1
1913,12,12.0,2,2.0,13,13.0,Computer Science,1,0,18,1
3778,12,12.0,2,2.0,13,13.0,Computer Science,1,0,18,0
6111,12,12.0,2,2.0,13,13.0,Computer Science,1,0,23,0
7042,12,12.0,2,2.0,13,13.0,Computer Science,1,0,25,1
7654,12,12.0,2,2.0,13,13.0,Computer Science,1,0,31,1
193,3,3.0,1,1.0,14,14.0,Marketing,1,0,26,0
921,3,3.0,1,1.0,14,14.0,English,1,0,40,0
2180,3,3.0,1,1.0,14,14.0,English,1,0,18,1
2277,3,3.0,1,1.0,14,14.0,Marketing,1,0,29,1
2593,3,3.0,1,1.0,14,14.0,Computer Science,1,0,18,1
3095,3,3.0,1,1.0,14,14.0,Computer Science,1,0,42,1
3899,3,3.0,1,1.0,14,14.0,English,1,0,36,1
4060,3,3.0,1,1.0,14,14.0,Computer Science,1,0,38,0
4646,3,3.0,1,1.0,14,14.0,Marketing,1,0,30,1
5255,3,3.0,1,1.0,14,14.0,Marketing,1,0,26,1
6625,3,3.0,1,1.0,14,14.0,English,1,0,28,1
7265,3,3.0,1,1.0,14,14.0,Marketing,1,0,18,0
7822,3,3.0,1,1.0,14,14.0,Computer Science,1,0,18,1
8087,3,3.0,1,1.0,14,14.0,Marketing,1,0,37,1
8128,3,3.0,1,1.0,14,14.0,Computer Science,1,0,50,1
8167,3,3.0,1,1.0,14,14.0,Marketing,1,0,29,1
8250,3,3.0,1,1.0,14,14.0,English,1,0,55,1
8291,3,3.0,1,1.0,14,14.0,English,1,0,41,1
8454,3,3.0,1,1.0,14,14.0,English,1,0,35,1
8780,3,3.0,1,1.0,14,14.0,English,1,0,27,1
9063,3,3.0,1,1.0,14,14.0,Computer Science,1,0,37,1
9602,3,3.0,1,1.0,14,14.0,Computer Science,1,0,40,1
9868,3,3.0,1,1.0,14,14.0,Computer Science,1,0,50,0
86,4,4.0,1,1.0,14,14.0,Computer Science,1,0,55,1
626,4,4.0,1,1.0,14,14.0,English,1,0,36,0
1153,4,4.0,1,1.0,14,14.0,Computer Science,1,0,32,1
1591,4,4.0,1,1.0,14,14.0,Computer Science,1,0,24,1
1812,4,4.0,1,1.0,14,14.0,Computer Science,1,0,24,1
1920,4,4.0,1,1.0,14,14.0,Marketing,1,0,23,0
2122,4,4.0,1,1.0,14,14.0,Computer Science,1,0,46,1
2992,4,4.0,1,1.0,14,14.0,Computer Science,1,0,18,1
3253,4,4.0,1,1.0,14,14.0,Marketing,1,0,34,0
3426,4,4.0,1,1.0,14,14.0,Marketing,1,0,47,1
3503,4,4.0,1,1.0,14,14.0,Marketing,1,0,41,0
4264,4,4.0,1,1.0,14,14.0,Marketing,1,0,18,0
4862,4,4.0,1,1.0,14,14.0,English,1,0,24,1
5140,4,4.0,1,1.0,14,14.0,Marketing,1,0,18,1
5457,4,4.0,1,1.0,14,14.0,English,1,0,34,0
5678,4,4.0,1,1.0,14,14.0,Marketing,1,0,20,1
5945,4,4.0,1,1.0,14,14.0,English,1,0,35,0
8592,4,4.0,1,1.0,14,14.0,Marketing,1,0,42,1
8877,4,4.0,1,1.0,14,14.0,Computer Science,1,0,44,1
718,5,5.0,1,1.0,14,14.0,English,1,0,23,1
890,5,5.0,1,1.0,14,14.0,Marketing,1,0,36,1
1504,5,5.0,1,1.0,14,14.0,English,1,0,18,1
2005,5,5.0,1,1.0,14,14.0,Marketing,1,0,32,0
2013,5,5.0,1,1.0,14,14.0,English,1,0,18,0
2338,5,5.0,1,1.0,14,14.0,Computer Science,1,0,33,1
3566,5,5.0,1,1.0,14,14.0,Marketing,1,0,39,0
3674,5,5.0,1,1.0,14,14.0,English,1,0,18,1
5729,5,5.0,1,1.0,14,14.0,Marketing,1,0,29,0
5915,5,5.0,1,1.0,14,14.0,Marketing,1,0,27,1
6310,5,5.0,1,1.0,14,14.0,Marketing,1,0,18,1
6798,5,5.0,1,1.0,14,14.0,Marketing,1,0,32,0
7039,5,5.0,1,1.0,14,14.0,Marketing,1,0,49,0
7454,5,5.0,1,1.0,14,14.0,Computer Science,1,0,18,1
7810,5,5.0,1,1.0,14,14.0,Marketing,1,0,23,0
8262,5,5.0,1,1.0,14,14.0,English,1,0,21,1
8974,5,5.0,1,1.0,14,14.0,Marketing,1,0,50,1
9754,5,5.0,1,1.0,14,14.0,Marketing,1,0,34,0
459,6,6.0,1,1.0,14,14.0,Marketing,1,0,24,0
599,6,6.0,1,1.0,14,14.0,Computer Science,1,0,27,1
1302,6,6.0,1,1.0,14,14.0,English,1,0,31,1
1412,6,6.0,1,1.0,14,14.0,Marketing,1,0,32,0
1579,6,6.0,1,1.0,14,14.0,Computer Science,1,0,18,0
2147,6,6.0,1,1.0,14,14.0,English,1,0,41,1
2242,6,6.0,1,1.0,14,14.0,Computer Science,1,0,34,1
2492,6,6.0,1,1.0,14,14.0,English,1,0,38,1
2910,6,6.0,1,1.0,14,14.0,Marketing,1,0,18,1
3145,6,6.0,1,1.0,14,14.0,Marketing,1,0,18,1
4474,6,6.0,1,1.0,14,14.0,Marketing,1,0,39,1
4726,6,6.0,1,1.0,14,14.0,English,1,0,48,0
4751,6,6.0,1,1.0,14,14.0,Computer Science,1,0,23,1
5360,6,6.0,1,1.0,14,14.0,Computer Science,1,0,27,0
5665,6,6.0,1,1.0,14,14.0,English,1,0,30,0
5689,6,6.0,1,1.0,14,14.0,English,1,0,39,0
5704,6,6.0,1,1.0,14,14.0,English,1,0,37,1
8755,6,6.0,1,1.0,14,14.0,Marketing,1,0,34,1
9081,6,6.0,1,1.0,14,14.0,Computer Science,1,0,19,0
362,7,7.0,1,1.0,14,14.0,Computer Science,1,0,54,1
715,7,7.0,1,1.0,14,14.0,Marketing,1,0,27,1
753,7,7.0,1,1.0,14,14.0,Marketing,1,0,42,1
1038,7,7.0,1,1.0,14,14.0,English,1,0,18,1
1552,7,7.0,1,1.0,14,14.0,Marketing,1,0,45,0
1945,7,7.0,1,1.0,14,14.0,Computer Science,1,0,29,1
2201,7,7.0,1,1.0,14,14.0,English,1,0,18,0
2252,7,7.0,1,1.0,14,14.0,Marketing,1,0,20,0
2916,7,7.0,1,1.0,14,14.0,Marketing,1,0,26,1
3495,7,7.0,1,1.0,14,14.0,English,1,0,25,1
3639,7,7.0,1,1.0,14,14.0,Computer Science,1,0,33,0
4327,7,7.0,1,1.0,14,14.0,Marketing,1,0,27,1
4360,7,7.0,1,1.0,14,14.0,Marketing,1,0,45,1
4463,7,7.0,1,1.0,14,14.0,Computer Science,1,0,27,0
5011,7,7.0,1,1.0,14,14.0,Computer Science,1,0,34,0
5149,7,7.0,1,1.0,14,14.0,Marketing,1,0,26,1
5840,7,7.0,1,1.0,14,14.0,Computer Science,1,0,22,1
6090,7,7.0,1,1.0,14,14.0,Computer Science,1,0,31,1
7412,7,7.0,1,1.0,14,14.0,Computer Science,1,0,29,1
7525,7,7.0,1,1.0,14,14.0,Marketing,1,0,18,1
7690,7,7.0,1,1.0,14,14.0,English,1,0,23,1
7951,7,7.0,1,1.0,14,14.0,Marketing,1,0,36,0
7974,7,7.0,1,1.0,14,14.0,Computer Science,1,0,34,1
8465,7,7.0,1,1.0,14,14.0,Marketing,1,0,41,1
8767,7,7.0,1,1.0,14,14.0,English,1,0,39,0
9005,7,7.0,1,1.0,14,14.0,Computer Science,1,0,18,1
9449,7,7.0,1,1.0,14,14.0,Marketing,1,0,37,0
9873,7,7.0,1,1.0,14,14.0,English,1,0,24,1
9886,7,7.0,1,1.0,14,14.0,English,1,0,40,1
105,8,8.0,2,2.0,14,14.0,English,1,0,32,1
107,8,8.0,2,2.0,14,14.0,Marketing,1,0,43,1
1013,8,8.0,2,2.0,14,14.0,Computer Science,1,0,19,0
1452,8,8.0,2,2.0,14,14.0,English,1,0,31,0
2406,8,8.0,2,2.0,14,14.0,Marketing,1,0,30,0
2882,8,8.0,2,2.0,14,14.0,Marketing,1,0,31,1
2900,8,8.0,2,2.0,14,14.0,English,1,0,47,1
3021,8,8.0,2,2.0,14,14.0,Computer Science,1,0,18,1
3109,8,8.0,2,2.0,14,14.0,Computer Science,1,0,18,1
3598,8,8.0,2,2.0,14,14.0,English,1,0,34,0
4480,8,8.0,2,2.0,14,14.0,Computer Science,1,0,24,0
6170,8,8.0,2,2.0,14,14.0,Marketing,1,0,38,0
6435,8,8.0,2,2.0,14,14.0,English,1,0,35,1
6463,8,8.0,2,2.0,14,14.0,English,1,0,41,0
7477,8,8.0,2,2.0,14,14.0,Marketing,1,0,30,0
7792,8,8.0,2,2.0,14,14.0,English,1,0,35,0
7986,8,8.0,2,2.0,14,14.0,English,1,0,18,1
8067,8,8.0,2,2.0,14,14.0,English,1,0,27,1
9072,8,8.0,2,2.0,14,14.0,Computer Science,1,0,18,0
9860,8,8.0,2,2.0,14,14.0,Marketing,1,0,42,0
425,9,9.0,2,2.0,14,14.0,Computer Science,1,0,34,0
1937,9,9.0,2,2.0,14,14.0,Marketing,1,0,21,0
2042,9,9.0,2,2.0,14,14.0,Computer Science,1,0,27,1
2689,9,9.0,2,2.0,14,14.0,English,1,0,18,1
3303,9,9.0,2,2.0,14,14.0,Computer Science,1,0,55,1
3902,9,9.0,2,2.0,14,14.0,English,1,0,20,1
4450,9,9.0,2,2.0,14,14.0,Marketing,1,0,28,1
4462,9,9.0,2,2.0,14,14.0,Marketing,1,0,57,1
4672,9,9.0,2,2.0,14,14.0,English,1,0,18,1
5830,9,9.0,2,2.0,14,14.0,English,1,0,22,1
6783,9,9.0,2,2.0,14,14.0,Marketing,1,0,36,1
7254,9,9.0,2,2.0,14,14.0,English,1,0,35,0
8271,9,9.0,2,2.0,14,14.0,Computer Science,1,0,42,0
9910,9,9.0,2,2.0,14,14.0,Computer Science,1,0,43,0
758,10,10.0,2,2.0,14,14.0,Computer Science,1,0,18,0
1001,10,10.0,2,2.0,14,14.0,Computer Science,1,0,45,0
1944,10,10.0,2,2.0,14,14.0,English,1,0,35,1
2587,10,10.0,2,2.0,14,14.0,Computer Science,1,0,32,1
3108,10,10.0,2,2.0,14,14.0,Computer Science,1,0,18,1
3901,10,10.0,2,2.0,14,14.0,Computer Science,1,0,28,1
4414,10,10.0,2,2.0,14,14.0,English,1,0,52,1
5329,10,10.0,2,2.0,14,14.0,Computer Science,1,0,21,1
5847,10,10.0,2,2.0,14,14.0,English,1,0,18,0
6190,10,10.0,2,2.0,14,14.0,Computer Science,1,0,18,1
6296,10,10.0,2,2.0,14,14.0,Computer Science,1,0,41,0
6779,10,10.0,2,2.0,14,14.0,Computer Science,1,0,44,1
8001,10,10.0,2,2.0,14,14.0,Computer Science,1,0,28,1
8257,10,10.0,2,2.0,14,14.0,Computer Science,1,0,33,0
8430,10,10.0,2,2.0,14,14.0,Computer Science,1,0,18,1
928,11,11.0,2,2.0,14,14.0,Computer Science,1,0,18,1
2200,11,11.0,2,2.0,14,14.0,Computer Science,1,0,47,0
3274,11,11.0,2,2.0,14,14.0,Computer Science,1,0,41,0
3579,11,11.0,2,2.0,14,14.0,English,1,0,35,1
4381,11,11.0,2,2.0,14,14.0,Marketing,1,0,26,0
5648,11,11.0,2,2.0,14,14.0,Computer Science,1,0,36,1
6003,11,11.0,2,2.0,14,14.0,Computer Science,1,0,42,1
6507,11,11.0,2,2.0,14,14.0,Computer Science,1,0,25,1
6768,11,11.0,2,2.0,14,14.0,Computer Science,1,0,32,1
7424,11,11.0,2,2.0,14,14.0,Computer Science,1,0,36,0
7603,11,11.0,2,2.0,14,14.0,Computer Science,1,0,47,0
9038,11,11.0,2,2.0,14,14.0,Computer Science,1,0,40,1
272,12,12.0,2,2.0,14,14.0,Computer Science,1,0,29,1
2082,12,12.0,2,2.0,14,14.0,Computer Science,1,0,26,0
2812,12,12.0,2,2.0,14,14.0,Marketing,1,0,42,1
3783,12,12.0,2,2.0,14,14.0,Computer Science,1,0,24,1
4767,12,12.0,2,2.0,14,14.0,Computer Science,1,0,59,0
4907,12,12.0,2,2.0,14,14.0,Computer Science,1,0,29,0
5122,12,12.0,2,2.0,14,14.0,Computer Science,1,0,26,1
5132,12,12.0,2,2.0,14,14.0,Computer Science,1,0,32,1
5220,12,12.0,2,2.0,14,14.0,Computer Science,1,0,39,1
5378,12,12.0,2,2.0,14,14.0,Computer Science,1,0,29,0
5797,12,12.0,2,2.0,14,14.0,Computer Science,1,0,30,1
9238,12,12.0,2,2.0,14,14.0,Computer Science,1,0,25,0
36,3,3.0,1,1.0,15,15.0,Computer Science,1,0,18,0
694,3,3.0,1,1.0,15,15.0,English,1,0,28,1
1714,3,3.0,1,1.0,15,15.0,Marketing,1,0,36,1
1936,3,3.0,1,1.0,15,15.0,English,1,0,41,1
1968,3,3.0,1,1.0,15,15.0,English,1,0,30,0
2001,3,3.0,1,1.0,15,15.0,Marketing,1,0,35,1
3470,3,3.0,1,1.0,15,15.0,English,1,0,27,1
3632,3,3.0,1,1.0,15,15.0,Computer Science,1,0,32,0
3972,3,3.0,1,1.0,15,15.0,Computer Science,1,0,35,1
4075,3,3.0,1,1.0,15,15.0,English,1,0,34,1
4418,3,3.0,1,1.0,15,15.0,English,1,0,31,0
4773,3,3.0,1,1.0,15,15.0,Computer Science,1,0,26,1
4969,3,3.0,1,1.0,15,15.0,Computer Science,1,0,36,0
5234,3,3.0,1,1.0,15,15.0,English,1,0,18,0
5270,3,3.0,1,1.0,15,15.0,English,1,0,22,1
5317,3,3.0,1,1.0,15,15.0,Computer Science,1,0,22,0
5431,3,3.0,1,1.0,15,15.0,Computer Science,1,0,36,1
6255,3,3.0,1,1.0,15,15.0,Computer Science,1,0,31,0
6410,3,3.0,1,1.0,15,15.0,English,1,0,24,0
6628,3,3.0,1,1.0,15,15.0,Marketing,1,0,18,1
7126,3,3.0,1,1.0,15,15.0,English,1,0,43,0
7351,3,3.0,1,1.0,15,15.0,Marketing,1,0,32,0
7402,3,3.0,1,1.0,15,15.0,Marketing,1,0,28,1
7947,3,3.0,1,1.0,15,15.0,Marketing,1,0,18,1
8151,3,3.0,1,1.0,15,15.0,Marketing,1,0,27,1
8255,3,3.0,1,1.0,15,15.0,Computer Science,1,0,18,0
8440,3,3.0,1,1.0,15,15.0,Computer Science,1,0,26,0
8576,3,3.0,1,1.0,15,15.0,Computer Science,1,0,40,0
8743,3,3.0,1,1.0,15,15.0,Computer Science,1,0,50,1
8764,3,3.0,1,1.0,15,15.0,Computer Science,1,0,41,1
9144,3,3.0,1,1.0,15,15.0,English,1,0,37,0
9560,3,3.0,1,1.0,15,15.0,Marketing,1,0,48,1
9661,3,3.0,1,1.0,15,15.0,Marketing,1,0,18,0
517,4,4.0,1,1.0,15,15.0,Marketing,1,0,18,0
911,4,4.0,1,1.0,15,15.0,Computer Science,1,0,33,1
1092,4,4.0,1,1.0,15,15.0,English,1,0,41,0
1416,4,4.0,1,1.0,15,15.0,Computer Science,1,0,22,0
1924,4,4.0,1,1.0,15,15.0,Computer Science,1,0,26,0
2249,4,4.0,1,1.0,15,15.0,Marketing,1,0,18,0
2584,4,4.0,1,1.0,15,15.0,Marketing,1,0,38,1
3686,4,4.0,1,1.0,15,15.0,English,1,0,39,1
4005,4,4.0,1,1.0,15,15.0,English,1,0,54,0
4081,4,4.0,1,1.0,15,15.0,English,1,0,27,0
5519,4,4.0,1,1.0,15,15.0,Computer Science,1,0,37,1
5844,4,4.0,1,1.0,15,15.0,Computer Science,1,0,34,0
6373,4,4.0,1,1.0,15,15.0,English,1,0,18,1
6431,4,4.0,1,1.0,15,15.0,English,1,0,34,0
6512,4,4.0,1,1.0,15,15.0,Computer Science,1,0,29,1
8602,4,4.0,1,1.0,15,15.0,Marketing,1,0,27,1
8954,4,4.0,1,1.0,15,15.0,Computer Science,1,0,44,0
8970,4,4.0,1,1.0,15,15.0,English,1,0,32,1
9693,4,4.0,1,1.0,15,15.0,Computer Science,1,0,28,1
9973,4,4.0,1,1.0,15,15.0,Computer Science,1,0,18,0
65,5,5.0,1,1.0,15,15.0,Computer Science,1,0,23,1
550,5,5.0,1,1.0,15,15.0,English,1,0,42,0
1194,5,5.0,1,1.0,15,15.0,Computer Science,1,0,18,1
1195,5,5.0,1,1.0,15,15.0,English,1,0,58,1
1200,5,5.0,1,1.0,15,15.0,English,1,0,30,0
1414,5,5.0,1,1.0,15,15.0,Marketing,1,0,32,0
1515,5,5.0,1,1.0,15,15.0,English,1,0,35,0
1560,5,5.0,1,1.0,15,15.0,English,1,0,47,1
1747,5,5.0,1,1.0,15,15.0,Computer Science,1,0,18,0
3228,5,5.0,1,1.0,15,15.0,Computer Science,1,0,32,1
4150,5,5.0,1,1.0,15,15.0,Marketing,1,0,37,0
4589,5,5.0,1,1.0,15,15.0,English,1,0,55,0
4829,5,5.0,1,1.0,15,15.0,Marketing,1,0,34,0
5393,5,5.0,1,1.0,15,15.0,Marketing,1,0,45,1
5467,5,5.0,1,1.0,15,15.0,Computer Science,1,0,18,1
5690,5,5.0,1,1.0,15,15.0,Computer Science,1,0,24,0
5717,5,5.0,1,1.0,15,15.0,Computer Science,1,0,18,0
5746,5,5.0,1,1.0,15,15.0,Computer Science,1,0,18,0
6098,5,5.0,1,1.0,15,15.0,English,1,0,23,1
7173,5,5.0,1,1.0,15,15.0,English,1,0,44,1
7626,5,5.0,1,1.0,15,15.0,English,1,0,18,1
8622,5,5.0,1,1.0,15,15.0,Computer Science,1,0,21,1
8722,5,5.0,1,1.0,15,15.0,Marketing,1,0,30,0
9112,5,5.0,1,1.0,15,15.0,Marketing,1,0,40,1
9215,5,5.0,1,1.0,15,15.0,Marketing,1,0,34,0
9815,5,5.0,1,1.0,15,15.0,Computer Science,1,0,32,1
1375,6,6.0,1,1.0,15,15.0,Computer Science,1,0,25,1
2989,6,6.0,1,1.0,15,15.0,Computer Science,1,0,32,0
3127,6,6.0,1,1.0,15,15.0,Computer Science,1,0,34,0
3259,6,6.0,1,1.0,15,15.0,English,1,0,21,0
3994,6,6.0,1,1.0,15,15.0,English,1,0,44,1
3997,6,6.0,1,1.0,15,15.0,Marketing,1,0,24,0
4354,6,6.0,1,1.0,15,15.0,Marketing,1,0,37,1
4490,6,6.0,1,1.0,15,15.0,Marketing,1,0,30,1
4845,6,6.0,1,1.0,15,15.0,Computer Science,1,0,20,0
4993,6,6.0,1,1.0,15,15.0,English,1,0,28,1
5579,6,6.0,1,1.0,15,15.0,Marketing,1,0,42,1
6414,6,6.0,1,1.0,15,15.0,Marketing,1,0,23,0
6519,6,6.0,1,1.0,15,15.0,English,1,0,33,1
6950,6,6.0,1,1.0,15,15.0,Computer Science,1,0,22,1
7742,6,6.0,1,1.0,15,15.0,English,1,0,34,0
8069,6,6.0,1,1.0,15,15.0,Marketing,1,0,18,1
8273,6,6.0,1,1.0,15,15.0,Computer Science,1,0,27,1
8367,6,6.0,1,1.0,15,15.0,Marketing,1,0,47,0
9189,6,6.0,1,1.0,15,15.0,Marketing,1,0,27,1
68,7,7.0,1,1.0,15,15.0,Computer Science,1,0,24,1
1099,7,7.0,1,1.0,15,15.0,Marketing,1,0,40,1
1304,7,7.0,1,1.0,15,15.0,Computer Science,1,0,27,0
1577,7,7.0,1,1.0,15,15.0,Marketing,1,0,21,1
1951,7,7.0,1,1.0,15,15.0,Computer Science,1,0,19,1
2085,7,7.0,1,1.0,15,15.0,English,1,0,35,1
2237,7,7.0,1,1.0,15,15.0,English,1,0,38,0
2461,7,7.0,1,1.0,15,15.0,English,1,0,29,0
3621,7,7.0,1,1.0,15,15.0,Marketing,1,0,38,0
3915,7,7.0,1,1.0,15,15.0,Marketing,1,0,23,1
4749,7,7.0,1,1.0,15,15.0,Marketing,1,0,33,0
5409,7,7.0,1,1.0,15,15.0,Marketing,1,0,41,1
5480,7,7.0,1,1.0,15,15.0,English,1,0,26,0
5703,7,7.0,1,1.0,15,15.0,Computer Science,1,0,34,1
5806,7,7.0,1,1.0,15,15.0,Marketing,1,0,44,1
6654,7,7.0,1,1.0,15,15.0,Computer Science,1,0,31,1
6710,7,7.0,1,1.0,15,15.0,Marketing,1,0,19,1
7775,7,7.0,1,1.0,15,15.0,English,1,0,48,0
7936,7,7.0,1,1.0,15,15.0,Computer Science,1,0,54,0
8212,7,7.0,1,1.0,15,15.0,English,1,0,33,1
8474,7,7.0,1,1.0,15,15.0,Computer Science,1,0,27,1
9541,7,7.0,1,1.0,15,15.0,English,1,0,28,0
342,8,8.0,2,2.0,15,15.0,Marketing,1,0,37,0
894,8,8.0,2,2.0,15,15.0,Computer Science,1,0,39,0
1085,8,8.0,2,2.0,15,15.0,English,1,0,31,1
